date,Time,Datetime,Node 1,PM_2.5,PM_1,SO2,CO,Total_AQI,Satisfactory,
06/06/2024,0:00:00,06/06/2024 0:00,Node A,265.1,434.06,2.52,20.1,379,Very Poor,
06/06/2024,1:00:00,06/06/2024 1:00,Node A,262.47,423.69,2.19,19.04,379,Very Poor,
06/06/2024,2:00:00,06/06/2024 2:00,Node A,240.52,396.65,2.1,13.03,377,Very Poor,
06/06/2024,3:00:00,06/06/2024 3:00,Node A,234.44,350.07,1.94,10.44,392,Very Poor,
06/06/2024,4:00:00,06/06/2024 4:00,Node A,233.41,325.97,1.66,8.62,390,Very Poor,
06/06/2024,5:00:00,06/06/2024 5:00,Node A,237.24,359.48,1.45,9.47,389,Very Poor,
06/06/2024,6:00:00,06/06/2024 6:00,Node A,244.94,347.82,1.43,12.19,388,Very Poor,
06/06/2024,7:00:00,06/06/2024 7:00,Node A,246.71,361.51,1.44,10.66,387,Very Poor,
06/06/2024,8:00:00,06/06/2024 8:00,Node A,228.42,347.79,1.45,13.16,386,Very Poor,
06/06/2024,9:00:00,06/06/2024 9:00,Node A,213.85,330.53,1.42,13.46,385,Very Poor,
06/06/2024,10:00:00,06/06/2024 10:00,Node A,207.88,313.82,1.46,19.96,383,Very Poor,
06/06/2024,11:00:00,06/06/2024 11:00,Node A,198.07,301.82,1.3,24.47,382,Very Poor,
06/06/2024,12:00:00,06/06/2024 12:00,Node A,193.09,324.12,1.23,23.37,381,Very Poor,
06/06/2024,13:00:00,06/06/2024 13:00,Node A,182.27,328.81,1.13,22.85,380,Very Poor,
06/06/2024,14:00:00,06/06/2024 14:00,Node A,173.87,310.57,1.04,29.61,380,Very Poor,
06/06/2024,15:00:00,06/06/2024 15:00,Node A,163.97,286.99,1.11,36.17,381,Very Poor,
06/06/2024,16:00:00,06/06/2024 16:00,Node A,139.55,257.85,1.11,26.29,382,Very Poor,
06/06/2024,17:00:00,06/06/2024 17:00,Node A,121.62,234.77,1.08,16.68,382,Very Poor,
06/06/2024,18:00:00,06/06/2024 18:00,Node A,114.56,216.28,1.22,17.11,382,Very Poor,
06/06/2024,19:00:00,06/06/2024 19:00,Node A,123.92,253.85,1.4,17.3,382,Very Poor,
06/06/2024,20:00:00,06/06/2024 20:00,Node A,143.89,284,1.8,18.56,381,Very Poor,
06/06/2024,21:00:00,06/06/2024 21:00,Node A,166.52,317.72,2.33,22.79,379,Very Poor,
06/06/2024,22:00:00,06/06/2024 22:00,Node A,199.61,365.6,2.73,22.6,378,Very Poor,
06/06/2024,23:00:00,06/06/2024 23:00,Node A,237.49,401.83,2.71,21.92,376,Very Poor,
07/06/2024,0:00:00,07/06/2024 0:00,Node A,251.87,432.52,2.69,25.12,376,Very Poor,
07/06/2024,1:00:00,07/06/2024 1:00,Node A,254.62,396.58,2.61,24.89,373,Very Poor,
07/06/2024,2:00:00,07/06/2024 2:00,Node A,250.75,390.01,2.29,16.39,372,Very Poor,
07/06/2024,3:00:00,07/06/2024 3:00,Node A,265.21,404.28,2.11,13.61,374,Very Poor,
07/06/2024,4:00:00,07/06/2024 4:00,Node A,248.86,395.03,1.67,15,375,Very Poor,
07/06/2024,5:00:00,07/06/2024 5:00,Node A,229.48,367.15,1.59,14.7,375,Very Poor,
07/06/2024,6:00:00,07/06/2024 6:00,Node A,213.94,330.08,1.49,14.89,374,Very Poor,
07/06/2024,7:00:00,07/06/2024 7:00,Node A,176.25,287.3,1.49,11.55,372,Very Poor,
07/06/2024,8:00:00,07/06/2024 8:00,Node A,164.49,280.8,1.47,14.93,370,Very Poor,
07/06/2024,9:00:00,07/06/2024 9:00,Node A,153.05,275.01,1.46,18.63,368,Very Poor,
07/06/2024,10:00:00,07/06/2024 10:00,Node A,160.09,281.19,1.61,26.39,366,Very Poor,
07/06/2024,11:00:00,07/06/2024 11:00,Node A,156.27,281.37,1.32,30.11,365,Very Poor,
07/06/2024,12:00:00,07/06/2024 12:00,Node A,151.09,266.23,1.27,21.41,363,Very Poor,
07/06/2024,13:00:00,07/06/2024 13:00,Node A,142.84,272.91,1.38,15.65,361,Very Poor,
07/06/2024,14:00:00,07/06/2024 14:00,Node A,129.99,249.61,1.32,16.52,359,Very Poor,
07/06/2024,15:00:00,07/06/2024 15:00,Node A,110.71,207.86,1.03,14.01,357,Very Poor,
07/06/2024,16:00:00,07/06/2024 16:00,Node A,84.67,166.48,1.24,11.25,354,Very Poor,
07/06/2024,17:00:00,07/06/2024 17:00,Node A,76.33,142.78,1.34,12.28,352,Very Poor,
07/06/2024,18:00:00,07/06/2024 18:00,Node A,72.17,151.72,1.4,14.02,350,Very Poor,
07/06/2024,19:00:00,07/06/2024 19:00,Node A,78.9,214.86,1.85,19.2,349,Very Poor,
07/06/2024,20:00:00,07/06/2024 20:00,Node A,101.27,232.72,2.58,22.42,347,Very Poor,
07/06/2024,21:00:00,07/06/2024 21:00,Node A,138.65,284.03,2.87,29.49,346,Very Poor,
07/06/2024,22:00:00,07/06/2024 22:00,Node A,186.73,332.43,2.05,27.36,344,Very Poor,
07/06/2024,23:00:00,07/06/2024 23:00,Node A,235.35,390.71,2.15,28.24,344,Very Poor,
08/06/2024,0:00:00,08/06/2024 0:00,Node A,243.94,370.03,2.66,32.34,342,Very Poor,
08/06/2024,1:00:00,08/06/2024 1:00,Node A,261.27,387.61,3.34,34.48,341,Very Poor,
08/06/2024,2:00:00,08/06/2024 2:00,Node A,279.58,395.95,2.79,22.75,342,Very Poor,
08/06/2024,3:00:00,08/06/2024 3:00,Node A,279.98,382.68,2.96,23.7,341,Very Poor,
08/06/2024,4:00:00,08/06/2024 4:00,Node A,274.19,369.18,2.9,22.46,340,Very Poor,
08/06/2024,5:00:00,08/06/2024 5:00,Node A,251.38,341.88,2.92,17.65,339,Very Poor,
08/06/2024,6:00:00,08/06/2024 6:00,Node A,244.05,320.14,2.69,15.96,338,Very Poor,
08/06/2024,7:00:00,08/06/2024 7:00,Node A,249.13,339.09,2.19,16.07,340,Very Poor,
08/06/2024,8:00:00,08/06/2024 8:00,Node A,241.92,329.1,2.38,14.06,343,Very Poor,
08/06/2024,9:00:00,08/06/2024 9:00,Node A,246.7,356.31,2.66,14.7,347,Very Poor,
08/06/2024,10:00:00,08/06/2024 10:00,Node A,255.56,371.91,2.58,17.66,355,Very Poor,
08/06/2024,11:00:00,08/06/2024 11:00,Node A,289.52,409.77,2.13,22.68,360,Very Poor,
08/06/2024,12:00:00,08/06/2024 12:00,Node A,288.02,416.34,1.74,15.77,364,Very Poor,
08/06/2024,13:00:00,08/06/2024 13:00,Node A,230.8,319.69,1.64,15.43,366,Very Poor,
08/06/2024,14:00:00,08/06/2024 14:00,Node A,199.78,302.86,1.46,21.57,368,Very Poor,
08/06/2024,15:00:00,08/06/2024 15:00,Node A,139.82,235.78,1.3,23.35,368,Very Poor,
08/06/2024,16:00:00,08/06/2024 16:00,Node A,108.36,181.65,1.56,16.79,370,Very Poor,
08/06/2024,17:00:00,08/06/2024 17:00,Node A,98.84,172.09,1.47,14.56,371,Very Poor,
08/06/2024,18:00:00,08/06/2024 18:00,Node A,92.45,198.17,1.79,14.15,372,Very Poor,
08/06/2024,19:00:00,08/06/2024 19:00,Node A,108.47,240.05,2.31,16.71,373,Very Poor,
08/06/2024,20:00:00,08/06/2024 20:00,Node A,132.74,270.79,2.77,21.24,374,Very Poor,
08/06/2024,21:00:00,08/06/2024 21:00,Node A,176.4,313.99,2.84,29.5,375,Very Poor,
08/06/2024,22:00:00,08/06/2024 22:00,Node A,206.92,369.99,2.31,24.07,376,Very Poor,
08/06/2024,23:00:00,08/06/2024 23:00,Node A,244.57,409.01,2.4,22.27,376,Very Poor,
09/06/2024,0:00:00,09/06/2024 0:00,Node A,263.58,429.22,2.41,24.75,378,Very Poor,
09/06/2024,1:00:00,09/06/2024 1:00,Node A,256.01,410.72,2.28,27.44,378,Very Poor,
09/06/2024,2:00:00,09/06/2024 2:00,Node A,271.91,418.68,2.76,19.93,378,Very Poor,
09/06/2024,3:00:00,09/06/2024 3:00,Node A,272.56,427.82,2.66,19.57,379,Very Poor,
09/06/2024,4:00:00,09/06/2024 4:00,Node A,280.82,419.55,2.53,13.57,381,Very Poor,
09/06/2024,5:00:00,09/06/2024 5:00,Node A,268.74,417.87,2.6,13.05,383,Very Poor,
09/06/2024,6:00:00,09/06/2024 6:00,Node A,269.92,403.01,2.5,13.23,384,Very Poor,
09/06/2024,7:00:00,09/06/2024 7:00,Node A,271.39,397.29,2.59,13.78,386,Very Poor,
09/06/2024,8:00:00,09/06/2024 8:00,Node A,278.84,390.42,2.65,14.34,387,Very Poor,
09/06/2024,9:00:00,09/06/2024 9:00,Node A,284.49,390.19,2.85,15.97,388,Very Poor,
09/06/2024,10:00:00,09/06/2024 10:00,Node A,309.58,439.54,2.13,16.32,390,Very Poor,
09/06/2024,11:00:00,09/06/2024 11:00,Node A,321.87,462.32,2.04,16.03,392,Very Poor,
09/06/2024,12:00:00,09/06/2024 12:00,Node A,303.93,435.05,1.75,14.38,394,Very Poor,
09/06/2024,13:00:00,09/06/2024 13:00,Node A,224.1,318.78,1.41,10.4,393,Very Poor,
09/06/2024,14:00:00,09/06/2024 14:00,Node A,182.83,319.6,1.34,14,393,Very Poor,
09/06/2024,15:00:00,09/06/2024 15:00,Node A,130.81,229.2,1.16,13.1,393,Very Poor,
09/06/2024,16:00:00,09/06/2024 16:00,Node A,115.5,201.23,1.17,11.84,394,Very Poor,
09/06/2024,17:00:00,09/06/2024 17:00,Node A,98.95,173.8,0.89,11.98,393,Very Poor,
09/06/2024,18:00:00,09/06/2024 18:00,Node A,96.51,171.54,1.16,12.55,391,Very Poor,
09/06/2024,19:00:00,09/06/2024 19:00,Node A,90.49,164.71,1.4,11.47,388,Very Poor,
09/06/2024,20:00:00,09/06/2024 20:00,Node A,115.04,231.35,1.86,16.4,386,Very Poor,
09/06/2024,21:00:00,09/06/2024 21:00,Node A,147.44,310.38,2.16,23.32,387,Very Poor,
09/06/2024,22:00:00,09/06/2024 22:00,Node A,193.59,351.97,2.5,23.61,387,Very Poor,
09/06/2024,23:00:00,09/06/2024 23:00,Node A,238.46,419.8,2.97,26.22,389,Very Poor,
10/06/2024,0:00:00,10/06/2024 0:00,Node A,252.35,355.35,3.39,31.37,388,Very Poor,
10/06/2024,1:00:00,10/06/2024 1:00,Node A,259.9,371.91,3.15,33.08,388,Very Poor,
10/06/2024,2:00:00,10/06/2024 2:00,Node A,266.35,380.02,2.63,17.84,387,Very Poor,
10/06/2024,3:00:00,10/06/2024 3:00,Node A,267.31,421.3,2.38,15.95,388,Very Poor,
10/06/2024,4:00:00,10/06/2024 4:00,Node A,259.14,402.8,1.92,12.65,388,Very Poor,
10/06/2024,5:00:00,10/06/2024 5:00,Node A,258.5,382.63,1.67,9.94,387,Very Poor,
10/06/2024,6:00:00,10/06/2024 6:00,Node A,248.91,391.5,1.69,10.66,387,Very Poor,
10/06/2024,7:00:00,10/06/2024 7:00,Node A,234.22,361.13,1.36,9.89,386,Very Poor,
10/06/2024,8:00:00,10/06/2024 8:00,Node A,227.05,341.25,1.74,10.49,384,Very Poor,
10/06/2024,9:00:00,10/06/2024 9:00,Node A,218.29,342.98,1.83,9.72,382,Very Poor,
10/06/2024,10:00:00,10/06/2024 10:00,Node A,222.97,351.63,1.63,14.2,380,Very Poor,
10/06/2024,11:00:00,10/06/2024 11:00,Node A,222.13,372.28,1.52,23.02,377,Very Poor,
10/06/2024,12:00:00,10/06/2024 12:00,Node A,228.7,377.3,1.52,27.19,375,Very Poor,
10/06/2024,13:00:00,10/06/2024 13:00,Node A,189.56,332.01,1.56,26.85,374,Very Poor,
10/06/2024,14:00:00,10/06/2024 14:00,Node A,163.63,298.39,1.48,21.93,373,Very Poor,
10/06/2024,15:00:00,10/06/2024 15:00,Node A,125.76,227.19,1.16,15.91,372,Very Poor,
10/06/2024,16:00:00,10/06/2024 16:00,Node A,97.78,171.24,1.15,12.5,372,Very Poor,
10/06/2024,17:00:00,10/06/2024 17:00,Node A,84.71,146.7,1.23,11.59,371,Very Poor,
10/06/2024,18:00:00,10/06/2024 18:00,Node A,70.81,144.62,1.36,13.63,370,Very Poor,
10/06/2024,19:00:00,10/06/2024 19:00,Node A,74.38,179.86,1.56,13.7,370,Very Poor,
10/06/2024,20:00:00,10/06/2024 20:00,Node A,94.06,242.7,1.98,17.12,370,Very Poor,
10/06/2024,21:00:00,10/06/2024 21:00,Node A,132.85,239.08,2.17,22.38,369,Very Poor,
10/06/2024,22:00:00,10/06/2024 22:00,Node A,173,273.65,2.49,19.53,369,Very Poor,
10/06/2024,23:00:00,10/06/2024 23:00,Node A,209.57,309.42,2.66,23.33,366,Very Poor,
11/06/2024,0:00:00,11/06/2024 0:00,Node A,241.28,356.12,2.18,29.09,366,Very Poor,
11/06/2024,1:00:00,11/06/2024 1:00,Node A,240.97,352.25,1.78,30.03,366,Very Poor,
11/06/2024,2:00:00,11/06/2024 2:00,Node A,238.74,333.57,2.49,16.01,365,Very Poor,
11/06/2024,3:00:00,11/06/2024 3:00,Node A,239.87,376.79,2.41,21.31,357,Very Poor,
11/06/2024,4:00:00,11/06/2024 4:00,Node A,249.63,340.48,2.26,23.25,354,Very Poor,
11/06/2024,5:00:00,11/06/2024 5:00,Node A,250.29,337.3,2.27,18.21,352,Very Poor,
11/06/2024,6:00:00,11/06/2024 6:00,Node A,251.28,335.13,2.17,16.7,343,Very Poor,
11/06/2024,7:00:00,11/06/2024 7:00,Node A,243.78,397.13,2.06,20.61,343,Very Poor,
11/06/2024,8:00:00,11/06/2024 8:00,Node A,241.16,406.42,2.25,19.74,344,Very Poor,
11/06/2024,9:00:00,11/06/2024 9:00,Node A,248.94,408.29,2.31,21.01,345,Very Poor,
11/06/2024,10:00:00,11/06/2024 10:00,Node A,275.71,434.74,2.82,16.65,347,Very Poor,
11/06/2024,11:00:00,11/06/2024 11:00,Node A,287.24,453.28,2.55,21.85,350,Very Poor,
11/06/2024,12:00:00,11/06/2024 12:00,Node A,305.33,465.54,2.15,34.59,354,Very Poor,
11/06/2024,13:00:00,11/06/2024 13:00,Node A,272.46,390.08,1.77,24.09,357,Very Poor,
11/06/2024,14:00:00,11/06/2024 14:00,Node A,203.2,234.39,1.38,18.86,358,Very Poor,
11/06/2024,15:00:00,11/06/2024 15:00,Node A,129.18,210.2,1.25,15.41,358,Very Poor,
11/06/2024,16:00:00,11/06/2024 16:00,Node A,104.83,181.76,1.19,13.32,358,Very Poor,
11/06/2024,17:00:00,11/06/2024 17:00,Node A,92.69,160.65,1.13,10.55,358,Very Poor,
11/06/2024,18:00:00,11/06/2024 18:00,Node A,84.91,156.09,1.25,11.99,358,Very Poor,
11/06/2024,19:00:00,11/06/2024 19:00,Node A,91.34,185.06,1.72,14.29,358,Very Poor,
11/06/2024,20:00:00,11/06/2024 20:00,Node A,125.3,299.41,2.45,17,360,Very Poor,
11/06/2024,21:00:00,11/06/2024 21:00,Node A,153.36,263.93,2.83,23.94,361,Very Poor,
11/06/2024,22:00:00,11/06/2024 22:00,Node A,199.32,335.36,2.55,18.31,364,Very Poor,
11/06/2024,23:00:00,11/06/2024 23:00,Node A,228.08,349.19,2.69,23.58,365,Very Poor,
12/06/2024,0:00:00,12/06/2024 0:00,Node A,255.26,380.12,2.66,32.71,366,Very Poor,
12/06/2024,1:00:00,12/06/2024 1:00,Node A,266.3,370.88,2.53,32.31,368,Very Poor,
12/06/2024,2:00:00,12/06/2024 2:00,Node A,266.68,367.05,2.72,19.12,370,Very Poor,
12/06/2024,3:00:00,12/06/2024 3:00,Node A,263.7,413,2.79,18.78,372,Very Poor,
12/06/2024,4:00:00,12/06/2024 4:00,Node A,261.43,409.28,2.83,22.79,373,Very Poor,
12/06/2024,5:00:00,12/06/2024 5:00,Node A,255.21,347.87,2.55,14.71,374,Very Poor,
12/06/2024,6:00:00,12/06/2024 6:00,Node A,252.82,370.48,2.33,11.93,390,Very Poor,
12/06/2024,7:00:00,12/06/2024 7:00,Node A,260.6,389.95,2.4,14.85,390,Very Poor,
12/06/2024,8:00:00,12/06/2024 8:00,Node A,256.34,338.1,2.78,15.48,374,Very Poor,
12/06/2024,9:00:00,12/06/2024 9:00,Node A,274.78,405.07,2.97,20.97,375,Very Poor,
12/06/2024,10:00:00,12/06/2024 10:00,Node A,297.92,452.96,3.14,26.94,375,Very Poor,
12/06/2024,11:00:00,12/06/2024 11:00,Node A,335.9,501.63,2.75,22.85,376,Very Poor,
12/06/2024,12:00:00,12/06/2024 12:00,Node A,303.76,430.76,1.98,22.69,375,Very Poor,
12/06/2024,13:00:00,12/06/2024 13:00,Node A,220.64,332.96,1.43,20.58,373,Very Poor,
12/06/2024,14:00:00,12/06/2024 14:00,Node A,184.58,263.21,1.32,23.24,383,Very Poor,
12/06/2024,15:00:00,12/06/2024 15:00,Node A,156.19,243.34,1.21,20.59,384,Very Poor,
12/06/2024,16:00:00,12/06/2024 16:00,Node A,198.85,335.26,1.22,17.09,388,Very Poor,
12/06/2024,17:00:00,12/06/2024 17:00,Node A,181.08,299.92,1.28,17.86,392,Very Poor,
12/06/2024,18:00:00,12/06/2024 18:00,Node A,159.78,270.74,1.34,16.36,396,Very Poor,
12/06/2024,19:00:00,12/06/2024 19:00,Node A,154.48,286.47,1.81,12.36,399,Very Poor,
12/06/2024,20:00:00,12/06/2024 20:00,Node A,173.97,302.43,2.39,15.68,392,Very Poor,
12/06/2024,21:00:00,12/06/2024 21:00,Node A,205.52,338.68,3.07,21.9,394,Very Poor,
12/06/2024,22:00:00,12/06/2024 22:00,Node A,249.43,358.19,2.83,19.47,395,Very Poor,
12/06/2024,23:00:00,12/06/2024 23:00,Node A,298.85,395.56,2.28,22.06,397,Very Poor,
13/06/2024,0:00:00,13/06/2024 0:00,Node A,302.18,397.48,2.82,27.53,399,Very Poor,
13/06/2024,1:00:00,13/06/2024 1:00,Node A,350.57,462.73,2.45,31.64,400,Very Poor,
13/06/2024,2:00:00,13/06/2024 2:00,Node A,346.28,444.88,3.2,23.35,403,Severe,
13/06/2024,3:00:00,13/06/2024 3:00,Node A,341.12,429.12,3.14,28.18,405,Severe,
13/06/2024,4:00:00,13/06/2024 4:00,Node A,342.72,436.32,3.23,25.16,408,Severe,
13/06/2024,5:00:00,13/06/2024 5:00,Node A,334.32,486.23,2.61,21.01,410,Severe,
13/06/2024,6:00:00,13/06/2024 6:00,Node A,299.24,463.87,2.23,24.73,412,Severe,
13/06/2024,7:00:00,13/06/2024 7:00,Node A,280.11,437.34,3.19,25.63,414,Severe,
13/06/2024,8:00:00,13/06/2024 8:00,Node A,281.04,434.32,2.64,15.66,415,Severe,
13/06/2024,9:00:00,13/06/2024 9:00,Node A,279.69,380.24,2.87,19.12,416,Severe,
13/06/2024,10:00:00,13/06/2024 10:00,Node A,290.98,458.45,3.05,17.94,416,Severe,
13/06/2024,11:00:00,13/06/2024 11:00,Node A,333.95,547.09,2.73,25.08,417,Severe,
13/06/2024,12:00:00,13/06/2024 12:00,Node A,358.82,569.74,2.5,30.35,420,Severe,
13/06/2024,13:00:00,13/06/2024 13:00,Node A,293.5,427.88,1.62,15.81,424,Severe,
13/06/2024,14:00:00,13/06/2024 14:00,Node A,177.01,270.1,1.63,21.29,422,Severe,
13/06/2024,15:00:00,13/06/2024 15:00,Node A,160.21,243.03,1.9,20.71,422,Severe,
13/06/2024,16:00:00,13/06/2024 16:00,Node A,146.07,248.04,1.4,19.38,420,Severe,
13/06/2024,17:00:00,13/06/2024 17:00,Node A,139.67,248.21,1.36,12.77,419,Severe,
13/06/2024,18:00:00,13/06/2024 18:00,Node A,144.68,272.77,1.55,12.52,418,Severe,
13/06/2024,19:00:00,13/06/2024 19:00,Node A,163.01,285.64,1.78,11.4,419,Severe,
13/06/2024,20:00:00,13/06/2024 20:00,Node A,182.35,341.77,2.14,9.46,419,Severe,
13/06/2024,21:00:00,13/06/2024 21:00,Node A,212.65,344.98,2.54,10.18,418,Severe,
13/06/2024,22:00:00,13/06/2024 22:00,Node A,256.14,361.55,2.85,16.78,418,Severe,
13/06/2024,23:00:00,13/06/2024 23:00,Node A,281.84,382.48,3.56,22.33,417,Severe,
14/06/2024,0:00:00,14/06/2024 0:00,Node A,287.7,385.53,3.53,23.63,416,Severe,
14/06/2024,1:00:00,14/06/2024 1:00,Node A,298.88,417.34,3.13,18.91,414,Severe,
14/06/2024,2:00:00,14/06/2024 2:00,Node A,280.26,393.93,3.2,18.88,413,Severe,
14/06/2024,3:00:00,14/06/2024 3:00,Node A,282.41,379.82,2.76,17.64,410,Severe,
14/06/2024,4:00:00,14/06/2024 4:00,Node A,250.27,391.66,2.78,12.12,406,Severe,
14/06/2024,5:00:00,14/06/2024 5:00,Node A,249.4,403.06,2.77,12.67,404,Severe,
14/06/2024,6:00:00,14/06/2024 6:00,Node A,262,414.04,2.69,16.56,402,Severe,
14/06/2024,7:00:00,14/06/2024 7:00,Node A,272.32,401.71,3.09,16.79,401,Severe,
14/06/2024,8:00:00,14/06/2024 8:00,Node A,271.89,386.63,3.35,16.01,400,Very Poor,
14/06/2024,9:00:00,14/06/2024 9:00,Node A,277.38,409.35,3.41,15.97,399,Very Poor,
14/06/2024,10:00:00,14/06/2024 10:00,Node A,304.06,445.58,3.25,22.38,400,Very Poor,
14/06/2024,11:00:00,14/06/2024 11:00,Node A,330.38,512.01,2.89,26.39,400,Very Poor,
14/06/2024,12:00:00,14/06/2024 12:00,Node A,345.02,561.98,2.3,25.84,401,Severe,
14/06/2024,13:00:00,14/06/2024 13:00,Node A,282.98,418.17,1.74,24.53,400,Very Poor,
14/06/2024,14:00:00,14/06/2024 14:00,Node A,224.84,310.68,1.45,24.17,402,Severe,
14/06/2024,15:00:00,14/06/2024 15:00,Node A,170.11,270.24,1.33,20.17,403,Severe,
14/06/2024,16:00:00,14/06/2024 16:00,Node A,154.67,267.54,1.4,18.96,404,Severe,
14/06/2024,17:00:00,14/06/2024 17:00,Node A,144.19,235.14,1.47,14.33,404,Severe,
14/06/2024,18:00:00,14/06/2024 18:00,Node A,138.55,230.2,1.56,17.08,404,Severe,
14/06/2024,19:00:00,14/06/2024 19:00,Node A,147.84,251.14,1.82,15.06,403,Severe,
14/06/2024,20:00:00,14/06/2024 20:00,Node A,151.03,305.83,2.24,15.9,410,Severe,
14/06/2024,21:00:00,14/06/2024 21:00,Node A,163.16,314.65,2.52,17.09,409,Severe,
14/06/2024,22:00:00,14/06/2024 22:00,Node A,171.43,306.4,2.46,17.58,407,Severe,
14/06/2024,23:00:00,14/06/2024 23:00,Node A,175.37,292.21,2.31,17.78,403,Severe,
15/06/2024,0:00:00,15/06/2024 0:00,Node A,184.97,293.29,1.97,16.16,399,Very Poor,
15/06/2024,1:00:00,15/06/2024 1:00,Node A,187.26,286.14,2.07,16.13,394,Very Poor,
15/06/2024,2:00:00,15/06/2024 2:00,Node A,191.66,292.33,2.1,19.56,391,Very Poor,
15/06/2024,3:00:00,15/06/2024 3:00,Node A,187.74,273.33,1.9,18.33,383,Very Poor,
15/06/2024,4:00:00,15/06/2024 4:00,Node A,149.1,222.91,1.52,15.23,379,Very Poor,
15/06/2024,5:00:00,15/06/2024 5:00,Node A,119.69,185.55,1.28,14.34,374,Very Poor,
15/06/2024,6:00:00,15/06/2024 6:00,Node A,126.17,194.14,1.27,14.09,368,Very Poor,
15/06/2024,7:00:00,15/06/2024 7:00,Node A,130.36,211.13,1.42,16.31,362,Very Poor,
15/06/2024,8:00:00,15/06/2024 8:00,Node A,136.1,212.25,1.49,15.58,359,Very Poor,
15/06/2024,9:00:00,15/06/2024 9:00,Node A,139.28,224.02,1.55,16.12,353,Very Poor,
15/06/2024,10:00:00,15/06/2024 10:00,Node A,145.45,243.86,1.72,24.1,344,Very Poor,
15/06/2024,11:00:00,15/06/2024 11:00,Node A,155.2,267.29,1.56,30.75,335,Very Poor,
15/06/2024,12:00:00,15/06/2024 12:00,Node A,160.91,285.82,1.7,61.16,324,Very Poor,
15/06/2024,13:00:00,15/06/2024 13:00,Node A,134.97,262.91,1.19,37.47,318,Very Poor,
15/06/2024,14:00:00,15/06/2024 14:00,Node A,112.16,205.56,1.09,31.55,313,Very Poor,
15/06/2024,15:00:00,15/06/2024 15:00,Node A,90.15,184.65,3.71,20.76,316,Very Poor,
15/06/2024,16:00:00,15/06/2024 16:00,Node A,77.88,170.46,0.99,13.36,311,Very Poor,
15/06/2024,17:00:00,15/06/2024 17:00,Node A,70.84,139.49,1.25,11.83,307,Very Poor,
15/06/2024,18:00:00,15/06/2024 18:00,Node A,63.33,124.31,1.41,9.99,302,Very Poor,
15/06/2024,19:00:00,15/06/2024 19:00,Node A,62.56,136.39,1.47,12.95,298,Poor,
15/06/2024,20:00:00,15/06/2024 20:00,Node A,70.12,157.43,1.61,15.38,294,Poor,
15/06/2024,21:00:00,15/06/2024 21:00,Node A,80.45,176.5,1.76,18.13,290,Poor,
15/06/2024,22:00:00,15/06/2024 22:00,Node A,92.47,179.56,1.88,17.62,286,Poor,
15/06/2024,23:00:00,15/06/2024 23:00,Node A,103.59,195.1,1.95,20.77,267,Poor,
16/06/2024,0:00:00,16/06/2024 0:00,Node A,114.46,213.82,1.78,29.5,263,Poor,
16/06/2024,1:00:00,16/06/2024 1:00,Node A,114.31,211.22,1.72,21.85,257,Poor,
16/06/2024,2:00:00,16/06/2024 2:00,Node A,111.09,210.61,1.81,16.95,252,Poor,
16/06/2024,3:00:00,16/06/2024 3:00,Node A,101.73,191.88,1.89,17.38,245,Poor,
16/06/2024,4:00:00,16/06/2024 4:00,Node A,94.23,160.08,1.61,15.54,241,Poor,
16/06/2024,5:00:00,16/06/2024 5:00,Node A,95.6,149.08,1.43,15.78,240,Poor,
16/06/2024,6:00:00,16/06/2024 6:00,Node A,95.96,149.68,1.36,17.59,238,Poor,
16/06/2024,7:00:00,16/06/2024 7:00,Node A,92.56,151.46,1.35,16.43,234,Poor,
16/06/2024,8:00:00,16/06/2024 8:00,Node A,89.31,152.62,1.42,14.69,223,Poor,
16/06/2024,9:00:00,16/06/2024 9:00,Node A,79.07,133.49,1.43,14.87,219,Poor,
16/06/2024,10:00:00,16/06/2024 10:00,Node A,83.7,145.98,1.62,20.63,214,Poor,
16/06/2024,11:00:00,16/06/2024 11:00,Node A,92.24,180.41,1.53,23.82,210,Poor,
16/06/2024,12:00:00,16/06/2024 12:00,Node A,88.07,175.57,1.38,19.04,204,Poor,
16/06/2024,13:00:00,16/06/2024 13:00,Node A,89.57,178.38,1.42,16.82,200,Moderate,
16/06/2024,14:00:00,16/06/2024 14:00,Node A,77.94,168.82,1.28,16.68,198,Moderate,
16/06/2024,15:00:00,16/06/2024 15:00,Node A,65.7,156.02,1.24,15.02,196,Moderate,
16/06/2024,16:00:00,16/06/2024 16:00,Node A,65.97,155.51,1,17.5,196,Moderate,
16/06/2024,17:00:00,16/06/2024 17:00,Node A,60.31,135.32,1.15,15.15,196,Moderate,
16/06/2024,18:00:00,16/06/2024 18:00,Node A,60.17,125.52,1.13,15.05,196,Moderate,
16/06/2024,19:00:00,16/06/2024 19:00,Node A,58.63,142.91,1.44,19.55,197,Moderate,
16/06/2024,20:00:00,16/06/2024 20:00,Node A,73.87,157.8,1.65,20.05,197,Moderate,
16/06/2024,21:00:00,16/06/2024 21:00,Node A,83.85,175.07,1.76,20.28,197,Moderate,
16/06/2024,22:00:00,16/06/2024 22:00,Node A,105.29,202.36,1.88,22.16,198,Moderate,
16/06/2024,23:00:00,16/06/2024 23:00,Node A,122.71,224.08,1.76,23.08,202,Poor,
17/06/2024,0:00:00,17/06/2024 0:00,Node A,132.84,249.07,1.58,20.08,204,Poor,
17/06/2024,1:00:00,17/06/2024 1:00,Node A,118.75,192.35,1.37,19,204,Poor,
